ID,wav,wav_format,duration,language
104,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_123\common_voice_ar_19330412.wav,.wav,2.784,Arabic
105,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_123\common_voice_ar_19330413.wav,.wav,3.864,Arabic
106,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_123\common_voice_ar_19330414.wav,.wav,2.184,Arabic
107,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_124\common_voice_ar_19532848.wav,.wav,4.776,Arabic
108,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_124\common_voice_ar_19532850.wav,.wav,3.744,Arabic
109,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_124\common_voice_ar_19532851.wav,.wav,3.576,Arabic
110,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_124\common_voice_ar_19532852.wav,.wav,3.624,Arabic
111,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_125\common_voice_ar_19555599.wav,.wav,2.736,Arabic
112,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_125\common_voice_ar_19555601.wav,.wav,4.056,Arabic
113,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_125\common_voice_ar_19555602.wav,.wav,3.576,Arabic
114,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_125\common_voice_ar_19555603.wav,.wav,3.264,Arabic
115,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_126\common_voice_ar_20038199.wav,.wav,3.864,Arabic
116,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_126\common_voice_ar_20038201.wav,.wav,3.768,Arabic
117,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_126\common_voice_ar_20038214.wav,.wav,3.768,Arabic
118,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_126\common_voice_ar_20038216.wav,.wav,2.664,Arabic
119,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_127\common_voice_ar_19633218.wav,.wav,3.888,Arabic
120,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_127\common_voice_ar_19633221.wav,.wav,3.336,Arabic
121,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_127\common_voice_ar_19633222.wav,.wav,4.368,Arabic
122,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_127\common_voice_ar_19633223.wav,.wav,4.128,Arabic
123,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_128\common_voice_ar_19206926.wav,.wav,3.624,Arabic
124,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_128\common_voice_ar_19206927.wav,.wav,3.504,Arabic
125,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_128\common_voice_ar_19206929.wav,.wav,3.744,Arabic
126,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_129\common_voice_ar_19205116.wav,.wav,3.864,Arabic
127,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_129\common_voice_ar_19205118.wav,.wav,8.832,Arabic
128,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_129\common_voice_ar_19205119.wav,.wav,2.832,Arabic
129,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_129\common_voice_ar_19205120.wav,.wav,4.248,Arabic
130,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_13\common_voice_ar_19083268.wav,.wav,4.944,Arabic
131,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_13\common_voice_ar_19083375.wav,.wav,2.496,Arabic
132,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_13\common_voice_ar_19103343.wav,.wav,2.664,Arabic
133,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_13\common_voice_ar_19103575.wav,.wav,3.696,Arabic
134,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_13\common_voice_ar_19103621.wav,.wav,2.976,Arabic
135,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_130\common_voice_ar_19579949.wav,.wav,3.024,Arabic
136,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_130\common_voice_ar_19579950.wav,.wav,3.264,Arabic
137,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_130\common_voice_ar_19579951.wav,.wav,4.416,Arabic
138,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_130\common_voice_ar_19579952.wav,.wav,4.776,Arabic
139,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_130\common_voice_ar_19579953.wav,.wav,3.576,Arabic
140,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_131\common_voice_ar_19538952.wav,.wav,8.064,Arabic
141,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_131\common_voice_ar_19538953.wav,.wav,4.704,Arabic
142,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_131\common_voice_ar_19538954.wav,.wav,4.104,Arabic
143,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_132\common_voice_ar_19164210.wav,.wav,4.224,Arabic
144,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_132\common_voice_ar_19164211.wav,.wav,5.616,Arabic
145,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_132\common_voice_ar_19164212.wav,.wav,4.224,Arabic
146,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_132\common_voice_ar_19164214.wav,.wav,4.104,Arabic
147,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_133\common_voice_ar_19204603.wav,.wav,5.184,Arabic
148,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_133\common_voice_ar_19204607.wav,.wav,4.824,Arabic
149,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_133\common_voice_ar_19204608.wav,.wav,7.104,Arabic
150,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_134\common_voice_ar_19204828.wav,.wav,3.864,Arabic
151,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_134\common_voice_ar_19204829.wav,.wav,3.504,Arabic
152,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_134\common_voice_ar_19204830.wav,.wav,4.176,Arabic
153,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_134\common_voice_ar_19204831.wav,.wav,3.096,Arabic
154,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_134\common_voice_ar_19204832.wav,.wav,3.024,Arabic
155,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_135\common_voice_ar_19249837.wav,.wav,4.584,Arabic
156,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_135\common_voice_ar_19249838.wav,.wav,4.776,Arabic
157,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_135\common_voice_ar_19249839.wav,.wav,5.304,Arabic
158,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_135\common_voice_ar_19249847.wav,.wav,3.816,Arabic
159,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_136\common_voice_ar_19103712.wav,.wav,3.864,Arabic
160,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_136\common_voice_ar_19103713.wav,.wav,3.12,Arabic
161,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_136\common_voice_ar_19103714.wav,.wav,2.496,Arabic
162,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_136\common_voice_ar_19103715.wav,.wav,2.424,Arabic
163,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_136\common_voice_ar_19103716.wav,.wav,2.856,Arabic
164,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_138\common_voice_ar_19205289.wav,.wav,6.216,Arabic
165,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_138\common_voice_ar_19205290.wav,.wav,4.776,Arabic
166,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_138\common_voice_ar_19205292.wav,.wav,4.536,Arabic
167,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_138\common_voice_ar_19205293.wav,.wav,3.384,Arabic
168,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_139\common_voice_ar_19533795.wav,.wav,5.88,Arabic
169,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_139\common_voice_ar_19533797.wav,.wav,4.872,Arabic
170,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_139\common_voice_ar_19533798.wav,.wav,3.288,Arabic
171,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_139\common_voice_ar_19533799.wav,.wav,3.312,Arabic
172,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_14\common_voice_ar_19263293.wav,.wav,3.096,Arabic
173,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_14\common_voice_ar_19263296.wav,.wav,2.304,Arabic
174,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_14\common_voice_ar_19328645.wav,.wav,4.464,Arabic
175,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_14\common_voice_ar_19340844.wav,.wav,4.344,Arabic
176,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_14\common_voice_ar_19340854.wav,.wav,4.056,Arabic
177,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_140\common_voice_ar_19205900.wav,.wav,7.896,Arabic
178,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_140\common_voice_ar_19205902.wav,.wav,6.504,Arabic
179,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_140\common_voice_ar_19205903.wav,.wav,4.704,Arabic
180,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_141\common_voice_ar_21020768.wav,.wav,2.976,Arabic
181,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_141\common_voice_ar_21020800.wav,.wav,3.336,Arabic
182,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_141\common_voice_ar_21020801.wav,.wav,5.184,Arabic
183,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_141\common_voice_ar_21020836.wav,.wav,2.904,Arabic
184,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_141\common_voice_ar_21020838.wav,.wav,8.736,Arabic
185,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_142\common_voice_ar_19204408.wav,.wav,4.176,Arabic
186,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_142\common_voice_ar_19204409.wav,.wav,3.504,Arabic
187,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_142\common_voice_ar_19204410.wav,.wav,3.456,Arabic
188,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_142\common_voice_ar_19204411.wav,.wav,4.224,Arabic
189,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_143\common_voice_ar_19808476.wav,.wav,3.816,Arabic
190,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_143\common_voice_ar_19808477.wav,.wav,3.408,Arabic
191,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_143\common_voice_ar_19808478.wav,.wav,3.12,Arabic
192,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_143\common_voice_ar_19808479.wav,.wav,3.072,Arabic
193,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_143\common_voice_ar_19808480.wav,.wav,4.152,Arabic
194,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_144\common_voice_ar_19204503.wav,.wav,4.056,Arabic
195,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_144\common_voice_ar_19204504.wav,.wav,2.664,Arabic
196,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Arabic\train\ara_trn_sp_144\common_voice_ar_19204505.wav,.wav,3.144,Arabic
